question,answer
chênh lệch phần trăm đáp ứng được năm 2017 và 2016-2020?,3%
"Vào ngày nào của tháng 4 năm 2015, Bộ Xây dựng đã công nhận thị trấn Cần Giuộc mở rộng là đô thị loại IV?",27
Phần trăm dân số người da trắng vào năm 1872 so với năm 1890 chênh lệch bao nhiêu phần trăm?,"5,9%"
"Tỷ lệ 754 trên 100.000 dân và 730 trên 100.000 dân, tỷ lệ nào thể hiện số lượng người bị giam giữ cao hơn?",Tỷ lệ 754 trên 100.000 dân thể hiện số lượng người bị giam giữ cao hơn.
Số hộ nhiều hơn số gia đình sống trong quận bao nhiêu hộ?,Số hộ nhiều hơn số gia đình sống trong quận là 1004 hộ.
"Trong các nhóm tuổi được nêu ra, nhóm tuổi nào có tỷ lệ thấp nhất?","8,00% 18-24"
Phiên bản nào của CF-100 không được chế tạo?,CF-100 Mk 4X và CF-100 Mk 6
số lượng cây xà cừ và muồng chênh lệch nhau bao nhiêu?,Số lượng cây xà cừ và muồng chênh lệch nhau 500 cây
Tổng số xã của ba quận trong tỉnh Corrèze là bao nhiêu?,286
"Trước khi thành lập xã Sơn Bình, xã Sơn Kiên có tổng diện tích và số dân là bao nhiêu?","Trước khi thành lập xã Sơn Bình, xã Sơn Kiên có tổng diện tích là 8.882,13 ha và số dân là 18.822 nhân khẩu."
Có bao nhiêu ngôn ngữ được đề cập có tổng số người sử dụng (tại gia đình và là ngôn ngữ thứ hai) vượt qua 3 triệu?,Có 4 ngôn ngữ được đề cập có tổng số người sử dụng (tại gia đình và là ngôn ngữ thứ hai) vượt qua 3 triệu.
Khu vực nào có lượng mưa trung bình cao nhất trong một năm?,Khu vực vùng núi
"Trong bộ phận thiết giáp, có bao nhiêu tiểu đoàn pháp tự hành?",2 tiểu đoàn pháo tự hành
"So sánh số lượng Tập đoàn quân không quân và quân đoàn kỵ binh, cái nào nhiều hơn?",Tập đoàn quân không quân nhiều hơn quân đoàn kỵ binh
"Trong các cơ cấu hộ gia đình như kết hôn, không gia đình, v.v., loại hộ nào chiếm tỉ lệ cao nhất?",Những cặp kết hôn sinh sống với nhau
Hoàng tử Leopold của Lippe-Biesterfeld sinh vào ngày tháng năm nào?,12 tháng 05 năm 1846
Diện tích xã Ia Phí là bao nhiêu?,Xã Ia Phí có 6.995 ha diện tích tự nhiên
Tính tỉ lệ phần trăm ca tử vong so với số ca nhiễm được ghi nhận ở Tây Ban Nha.,Tỉ lệ phần trăm ca tử vong so với số ca nhiễm ở Tây Ban Nha là (24543/239639)*100 = 10.25%.
Có bao nhiêu trung đoàn được chuyển từ Sư đoàn 12 cũ sang Lữ đoàn 12 khi tái tổ chức?,3 trung đoàn
"Giữa các lần ông giành vị trí thứ 2, có bao nhiêu lần ông được xếp sau Timman?",Có 3 lần ông được xếp sau Timman.
Nhóm độ tuổi nào có tỷ lệ thấp nhất trong cơ cấu dân số?,65 tuổi trở lên
"Dựa vào thống kê số lượng người Di-gan và người Trung Quốc, cộng động người Trung Quốc nhỏ hơn bao nhiêu so với người Di-gan?",Số lượng người Trung Quốc nhỏ hơn số lượng người Di-gan là 14.838 người.
Quốc gia nào có số ca tử vong mới cao nhất so với ngày hôm trước?,Anh
Số toa xe không bị trật bánh nhiều hơn hay ít hơn số toa xe bị trật bánh?,Nhiều hơn
Có bao nhiêu sư đoàn trong tổng số các quân đoàn có số thứ tự nhỏ hơn 100?,Có 7 sư đoàn trong tổng số các quân đoàn có số thứ tự nhỏ hơn 100.
Giá thuê mỗi tập phim sau khi giảm còn bao nhiêu phần trăm so với giá gốc?,"Giá thuê mỗi tập phim sau khi giảm còn 49,92% so với giá gốc."
Bao nhiêu loài vật nuôi chỉ có một giống duy nhất được nêu trong danh sách?,Có 2 loài vật nuôi chỉ có một giống duy nhất được nêu trong danh sách là cừu và bồ câu.
"Giữa các cấp học, loại trường nào có tỷ lệ đạt chuẩn quốc gia thấp nhất?",Mầm non
Quận nào có dân số tăng trưởng thấp nhất từ năm 1990 đến năm 1999?,Quận Loches
"Trong số các vùng của Thụy Điển được nêu ra, vùng nào có số ca nhiễm thấp nhất tính đến 13 tháng Bảy?",Jönköping
Tỷ suất tử vong ở trẻ em dưới 5 tuổi ở Mỹ năm 2019 cao hơn hay thấp hơn so với tỷ lệ tử vong mẹ liên quan đến sinh đẻ vào năm 2015?,Tỷ suất tử vong ở trẻ em dưới 5 tuổi ở Mỹ năm 2019 cao hơn so với tỷ lệ tử vong mẹ liên quan đến sinh đẻ vào năm 2015.
Thời gian Tokujiro Fukuoka bắt đầu giữ chức Thiếu tá diễn ra trước hay sau thời gian bắt đầu thành lập lực lượng dự bị,Trước
Thăng cấp từ Đại úy lên Thiếu tá có mất nhiều thời gian hơn từ Thiếu úy lên Trung úy hay không?,Có
"Từ ngày 17 tháng 9 năm 1945 đến năm 1982, có bao nhiêu mệnh giá tiền giấy khác nhau được phát hành tại Nepal?",9 mệnh giá
"Theo kết quả điều tra dân số ngày 01/04/2009 Thành phố Hồ Chí Minh, số hộ tại thành thị nhiều hơn hay ít hơn số hộ tại nông thôn? ",Nhiều hơn
Bao nhiêu phần trăm dân số nói tiếng Anh là ngôn ngữ đầu tiên của họ?,"95,9%"
Số lượng đơn vị nhà ở với một mật độ bình quân là 5 trên mỗi dặm Anh vuông nhiều hơn hay ít hơn 1.500 đơn vị nhà ở?,Nhiều hơn
Quân đoàn xe tăng của Tập đoàn quân xe tăng 2 có ít hơn tổng số sư đoàn bộ binh trong Tập đoàn quân 13 không?,Có
Kosgei hoàn thành đường chạy tại Great North Run 2019 nhanh hơn bao nhiêu giây so với kỷ lục thế giới bán marathon trước đó được thiết lập bởi Joyciline Jepkosgei?,23 giây
Dân số của xã Quý Quân ít hơn bao nhiêu so với xã Lực Hành?,Dân số của xã Quý Quân ít hơn 634 người so với xã Lực Hành.
Có bao nhiêu loại cây trồng được nêu ra trong đoạn trích?,5 loại
Tổng số T-72A và T-72AK được chuyển giao từ Ukraine vào năm 2000 là bao nhiêu?,31
Việc thành lập xã Sơn Bình trên cơ sở điều chỉnh bao nhiêu diện tích tự nhiên của xã Sơn Kiên?,"3.571,53 ha"
Điểm đánh giá thấp nhất và cao nhất của Metro 2033 trên các nền tảng đánh giá theo thang 10 cách nhau bao nhiêu điểm?,Điểm đánh giá thấp nhất và cao nhất của Metro 2033 trên các nền tảng đánh giá theo thang 10 cách nhau 2.1 điểm.
"So sánh số người thiệt mạng trong vụ tai nạn máy bay tại Tbilisi với số người thiệt mạng trong vụ tai nạn máy bay tại Krosnovodsk, vụ nào có số người thiệt mạng cao hơn và cao hơn bao nhiêu người?","Số người thiệt mạng trong vụ tai nạn máy bay tại Tbilisi là 24 người, trong khi số người thiệt mạng trong vụ tai nạn máy bay tại Krosnovodsk là 11 người. Như vậy, vụ tai nạn máy bay tại Tbilisi có số người thiệt mạng cao hơn vụ tai nạn máy bay tại Krosnovodsk là 13 người."
"Năm 1301, tổng số chức vụ đặc biệt nhắc đến trong bộ Hộ là bao nhiêu (chỉ tính số chức vụ không tính số lượng)?",11 chức vụ
Tổng số mũ Ayew có cho đến năm 2019 là bao nhiêu?,Hơn 80 mũ
Ai đã đánh giá Metro 2033 thấp nhất giữa các tổ chức được nêu ra?,IGN
Chủng tộc nào có tỷ lệ thấp nhất trong cơ cấu dân tộc quận năm 2000?,"Chủng tộc có tỷ lệ thấp nhất là người Mỹ bản xứ với 0,17%."
"Số nào là thấp nhất khi chia số ban đầu cho lần lượt 2, 3, và 6?",Số thấp nhất là 54
Chủng tộc nào chiếm tỉ lệ cao nhất trong cơ cấu dân số?,Người da trắng
Phi đội nào thực hiện nhiệm vụ liên lạc?,Phi đội 354
Tỷ lệ phần trăm của người da trắng và người da đen cộng lại chiếm bao nhiêu phần trăm toàn quận?,"92,34% + 0,46% = 92,8%"
Trên nền tảng nào Metro 2033 nhận được điểm thấp nhất?,Xbox 360
Tổng cộng có bao nhiêu dự án đầu tư tại Bình Phước với tổng vốn đăng ký đầu tư là 90.700 tỷ đồng?,1.081 dự án
Tổng số cử tri tham gia bỏ phiếu là bao nhiêu?,3.619.915
Phần phim nào bắt đầu phát sóng đầu tiên trong số tất cả các phần?,Motorbike Baby
Mỗi hộ trung bình có quy mô bao nhiêu?,"2,60"
Có bao nhiêu huyện được đề cập đến trong việc thành lập xã mới theo Nghị định 119/1997/NĐ-CP?,4 huyện
"So sánh kết quả của phép chia số ban đầu cho 6 với kết quả của phép chia số ban đầu cho 3, cái nào lớn hơn?",Kết quả của phép chia số ban đầu cho 3 lớn hơn kết quả của phép chia số ban đầu cho 6.
Bao nhiêu phần trăm dân số là người gốc châu Á?,"0,54%"
Có bao nhiêu huân chương được trao trong năm 1870?,3 huân chương
"Có bao nhiêu quốc gia trong số được báo cáo ghi nhận sự tăng trưởng của số ca nhiễm mới vượt qua ngưỡng 10,000 ca?",1 quốc gia
Có bao nhiêu ngôn ngữ được nói tại Turkmenistan?,Có 24 ngôn ngữ được nói tại Turkmenistan.
Quincy được cho xuất biên chế trước hay rút tên khỏi danh sách Đăng bạ Hải quân trước?,Quincy được cho xuất biên chế trước khi rút tên khỏi danh sách Đăng bạ Hải quân.
Tỉ lệ giữa phụ nữ và nam giới trong thành phố cho thấy giới nào cao hơn vào năm 2007?,Nam giới
Bao nhiêu biệt hiệu được sử dụng trong đoạn văn?,5
Lượng đồng dùng trong Thập tự bậc I và II nhiều hơn hay ít hơn lượng bạc trong Bậc III và IV,Ít hơn
Tổng số trận đấu Cristiano Ronaldo tham gia tại World Cup và EURO là bao nhiêu trận?,48 trận
Chương trình đã tạm ngừng phát sóng bao nhiêu lần trong tháng 2 năm 2016?,2 lần
Sự tăng trưởng dân số từ năm 2013 đến năm 2014 của South Carolina là bao nhiêu người?,63.664 người
Tỷ lệ giới tính nam so với nữ như thế nào trong tổng số dân và nhóm tuổi 18 trở lên?,"Trong tổng số dân, có 93,20 nam giới trên 100 nữ giới. Trong nhóm tuổi 18 trở lên, có 91,00 nam giới trên 100 nữ giới."
tổng số phần trăm người gốc Đức và gốc Anh là bao nhiêu?,"27,7%"
"Trong các nhóm tuổi, nhóm nào có tỉ lệ thấp nhất?","15,00% từ 65 tuổi trở lên người"
"Tổng số tập của cả 3 phần bộ phim ""The Lair"" là bao nhiêu?",6 + 9 + 13 = 28 tập
"Trong hai quân đoàn được nêu, quân đoàn nào có số lượng đơn vị (sư đoàn và trung đoàn) nhiều hơn?",Quân đoàn bộ binh 4 có số lượng đơn vị nhiều hơn.
Có bao nhiêu kỷ lục liên quan đến việc ghi bàn được nhắc tới trong đoạn văn trên?,Có 3 kỷ lục liên quan đến việc ghi bàn được nhắc tới trong đoạn văn trên.
"Theo điều tra dân số năm 2000, mật độ dân số của quận hạt là bao nhiêu người trên một dặm vuông?",Mật độ dân số là 224 người trên một dặm vuông
số người thiệt mạng và bị thương của Quốc dân Cách mệnh Quân chênh lệch nhau bao nhiêu?,477.000 người
Dân số của South Carolina đã tăng bao nhiêu phần trăm kể từ cuộc điều tra dân số năm 2010 đến năm 2017?,"Dân số của South Carolina đã tăng 8,6% kể từ cuộc điều tra dân số năm 2010 đến năm 2017."
Có bao nhiêu sự kiện được liệt kê từ thời điểm Badger bắt đầu hoạt động huấn luyện chống tàu ngầm đến khi nó bị bán?,Có 5 sự kiện được liệt kê từ thời điểm Badger bắt đầu hoạt động huấn luyện chống tàu ngầm đến khi nó bị bán.
Báo cáo nêu ra bao nhiêu số liệu cụ thể về tỷ lệ người bị giam giữ dựa trên dân số 100.000 người?,Báo cáo nêu ra 3 số liệu cụ thể về tỷ lệ người bị giam giữ dựa trên dân số 100.000 người.
Có bao nhiêu nhóm tù nhân được đề cập trong số liệu?,"Có 4 nhóm tù nhân được đề cập trong số liệu: tù nhân trước án tù, tù nhân nữ, tù nhân chưa đến tuổi thành niên và tù nhân nước ngoài."
KCN nào có diện tích lớn nhất trong số các KCN đã đi vào hoạt động?,KCN Phố Nối A
"Từ cuộc điều tra dân số đầu tiên vào năm 1954 đến cuộc điều tra thứ tư năm 1990, dân số người Pa Dí tăng thêm bao nhiêu người?",5.864 người
Chênh lệch tỷ lệ dân số sống ở đô thị và dân sống ở nông thôn năm 2020 ở tuyên quang là bao nhiêu?,"Chênh lệch tỷ lệ dân số sống ở đô thị và dân sống ở nông thôn năm 2020 ở Tuyên Quang là 57,1%."
Số người gốc Đức nhiều hơn người gốc Na Uy bao nhiêu phần trăm?,"Số người gốc Đức nhiều hơn người gốc Na Uy 22,4%"
Thu nhập bình quân đầu người của Hà Nam năm 2021 là bao nhiêu?,"4,372 triệu đồng/tháng"
Dân số ở tuổi 18 đến 64 chiếm bao nhiêu phần trăm?,"Dân số ở tuổi 18 đến 64 chiếm 52,6%"
Tỷ lệ số ca tử vong do nhiễm COVID-19 ở Quần đảo Virgin thuộc Anh là bao nhiêu phần trăm so với tổng số ca nhiễm tính đến ngày 31 tháng 12 năm 2022?,Tỷ lệ số ca tử vong do nhiễm COVID-19 ở Quần đảo Virgin thuộc Anh là 0.88% so với tổng số ca nhiễm tính đến ngày 31 tháng 12 năm 2022.
Sự chênh lệch về trọng lượng tối đa giữa phiên bản Ki-61-I căn bản và phiên bản Ki-61-KAI là bao nhiêu kg?,Sự chênh lệch về trọng lượng tối đa giữa phiên bản Ki-61-I căn bản và phiên bản Ki-61-KAI là 420 kg.
"Sự tăng trưởng của tiêu dùng cuối cùng cả nước và tổng hình thành vốn cố định trên toàn quốc năm 2021, tỷ lệ nào tăng cao hơn?","Tiêu dùng cuối cùng cả nước tăng cao hơn với tỷ lệ 4,3% so với tổng hình thành vốn cố định là 2,6%."
"Trong các chỉ số tăng trưởng năm 2021 (GRDP thực tế, tiêu dùng cuối cùng, tổng hình thành vốn cố định, tổng thu nhập khu vực), chỉ số nào cho thấy sự tăng trưởng cao nhất?",Tổng thu nhập khu vực
"Cỡ hộ trung bình so với cỡ gia đình trung bình, cái nào lớn hơn?",Cỡ gia đình trung bình lớn hơn
Bao nhiêu máy bay B-52 đã bị bắn rơi tại chỗ?,2 máy bay B-52 đã bị bắn rơi tại chỗ.
Bao nhiêu phần trăm dân số quận dưới 18 tuổi?,"23,80%"
Dịch có xu hướng giảm ở những nước nào?,"Bănglađét, Nêpan ở Nam Á, Myanmar ở Đông Nam Á, Ả rập Sauđi ở Tây Á"
